0, 0.139000 
1, 0.148000 
2, 0.154000 
3, 0.156000 
4, 0.154000 
5, 0.165000 
6, 0.155000 
7, 0.156000 
8, 0.154000 
9, 0.157000 
 ============== 
speakers number: 2 
0; 0.067000 
1; 0.073000 
2; 0.077000 
3; 0.084000 
4; 0.078000 
5; 0.079000 
6; 0.078000 
7; 0.077000 
8; 0.078000 
9; 0.078000 
speakers number: 4 
0; 0.132000 
1; 0.144000 
2; 0.153000 
3; 0.160000 
4; 0.155000 
5; 0.154000 
6; 0.154000 
7; 0.155000 
8; 0.154000 
9; 0.158000 
speakers number: 6 
0; 0.197000 
1; 0.215000 
2; 0.232000 
3; 0.231000 
4; 0.235000 
5; 0.232000 
6; 0.230000 
7; 0.233000 
8; 0.235000 
9; 0.232000 
speakers number: 8 
0; 0.260000 
1; 0.288000 
2; 0.312000 
3; 0.306000 
4; 0.307000 
5; 0.311000 
6; 0.308000 
7; 0.306000 
8; 0.312000 
9; 0.308000 
speakers number: 10 
0; 0.328000 
1; 0.364000 
2; 0.384000 
3; 0.383000 
4; 0.387000 
5; 0.383000 
6; 0.384000 
7; 0.388000 
8; 0.382000 
9; 0.387000 
speakers number: 12 
0; 0.391000 
1; 0.499000 
2; 0.460000 
3; 0.459000 
4; 0.465000 
5; 0.460000 
6; 0.464000 
7; 0.459000 
8; 0.464000 
9; 0.460000 
speakers number: 14 
0; 0.467000 
1; 0.501000 
2; 0.540000 
3; 0.536000 
4; 0.540000 
5; 0.537000 
6; 0.540000 
7; 0.535000 
8; 0.540000 
9; 0.540000 
speakers number: 16 
0; 0.527000 
1; 0.578000 
2; 0.613000 
3; 0.617000 
4; 0.616000 
5; 0.613000 
6; 0.617000 
7; 0.613000 
8; 0.618000 
9; 0.617000 
speakers number: 18 
0; 0.639000 
1; 0.651000 
2; 0.694000 
3; 0.690000 
4; 0.692000 
5; 0.694000 
6; 0.689000 
7; 0.693000 
8; 0.693000 
9; 0.690000 
speakers number: 20 
0; 0.654000 
1; 0.720000 
2; 0.771000 
3; 0.765000 
4; 0.770000 
5; 0.768000 
6; 0.769000 
7; 0.769000 
8; 0.765000 
9; 0.771000 
speakers number: 22 
0; 0.727000 
1; 0.790000 
2; 0.841000 
3; 0.845000 
4; 0.845000 
5; 0.844000 
6; 0.846000 
7; 0.844000 
8; 0.846000 
9; 0.841000 
speakers number: 24 
0; 0.789000 
1; 0.860000 
2; 0.922000 
3; 0.922000 
4; 0.922000 
5; 0.921000 
6; 0.923000 
7; 0.923000 
8; 0.921000 
9; 0.919000 
speakers number: 26 
0; 0.857000 
1; 0.959000 
2; 1.000000 
3; 1.026000 
4; 1.001000 
5; 1.043000 
6; 1.002000 
7; 1.000000 
8; 0.999000 
9; 1.000000 
speakers number: 28 
0; 0.919000 
1; 1.005000 
2; 1.075000 
3; 1.075000 
4; 1.078000 
5; 1.075000 
6; 1.076000 
7; 1.075000 
8; 1.075000 
9; 1.076000 
speakers number: 30 
0; 0.985000 
1; 1.077000 
2; 1.151000 
3; 1.153000 
4; 1.154000 
5; 1.152000 
6; 1.152000 
7; 1.152000 
8; 1.151000 
9; 1.152000 
speakers number: 32 
0; 1.054000 
1; 1.150000 
2; 1.228000 
3; 1.227000 
4; 1.228000 
5; 1.257000 
6; 1.234000 
7; 1.226000 
8; 1.227000 
9; 1.228000 
speakers number: 34 
0; 1.132000 
1; 1.217000 
2; 1.304000 
3; 1.304000 
4; 1.307000 
5; 1.304000 
6; 1.304000 
7; 1.311000 
8; 1.304000 
9; 1.305000 
speakers number: 36 
0; 1.193000 
1; 1.293000 
2; 1.381000 
3; 1.383000 
4; 1.380000 
5; 1.405000 
6; 1.387000 
7; 1.381000 
8; 1.380000 
9; 1.385000 
speakers number: 38 
0; 1.263000 
1; 1.365000 
2; 1.489000 
3; 1.461000 
4; 1.459000 
5; 1.458000 
6; 1.461000 
7; 1.457000 
8; 1.462000 
9; 1.457000 
speakers number: 40 
0; 1.332000 
1; 1.432000 
2; 1.536000 
3; 1.532000 
4; 1.537000 
5; 1.534000 
6; 1.537000 
7; 1.533000 
8; 1.538000 
9; 1.534000 
speakers number: 42 
0; 1.396000 
1; 1.504000 
2; 1.614000 
3; 1.613000 
4; 1.610000 
5; 1.642000 
6; 1.610000 
7; 1.614000 
8; 1.614000 
9; 1.609000 
speakers number: 44 
0; 1.456000 
1; 1.575000 
2; 1.688000 
3; 1.690000 
4; 1.685000 
5; 1.690000 
6; 1.715000 
7; 1.689000 
8; 1.685000 
9; 1.690000 
speakers number: 46 
0; 1.530000 
