0, 0.138000 
1, 0.148000 
2, 0.154000 
3, 0.165000 
4, 0.155000 
5, 0.156000 
6, 0.155000 
7, 0.156000 
8, 0.154000 
9, 0.162000 
 ============== 
speakers number: 2 
0; 0.142000 
1; 0.155000 
2; 0.155000 
3; 0.154000 
4; 0.155000 
5; 0.155000 
6; 0.161000 
7; 0.155000 
8; 0.155000 
9; 0.155000 
speakers number: 4 
0; 0.280000 
1; 0.315000 
2; 0.306000 
3; 0.308000 
4; 0.312000 
5; 0.307000 
6; 0.308000 
7; 0.312000 
8; 0.308000 
9; 0.306000 
speakers number: 6 
0; 0.428000 
1; 0.462000 
2; 0.467000 
3; 0.462000 
4; 0.460000 
5; 0.466000 
6; 0.462000 
7; 0.466000 
8; 0.461000 
9; 0.465000 
speakers number: 8 
0; 0.555000 
1; 0.618000 
2; 0.616000 
3; 0.611000 
4; 0.616000 
5; 0.611000 
6; 0.616000 
7; 0.620000 
8; 0.612000 
9; 0.617000 
speakers number: 10 
0; 0.702000 
1; 0.763000 
2; 0.770000 
3; 0.768000 
4; 0.767000 
5; 0.764000 
6; 0.769000 
7; 0.768000 
8; 0.769000 
9; 0.767000 
speakers number: 12 
0; 0.840000 
1; 0.969000 
2; 0.924000 
3; 0.921000 
4; 0.921000 
5; 0.920000 
6; 0.920000 
7; 0.921000 
8; 0.921000 
9; 0.920000 
speakers number: 14 
0; 1.022000 
1; 1.076000 
2; 1.073000 
3; 1.073000 
4; 1.072000 
5; 1.073000 
6; 1.110000 
7; 1.076000 
8; 1.074000 
9; 1.078000 
speakers number: 16 
0; 1.126000 
1; 1.300000 
2; 1.225000 
3; 1.226000 
4; 1.230000 
5; 1.227000 
6; 1.226000 
7; 1.226000 
8; 1.232000 
9; 1.225000 
speakers number: 18 
0; 1.257000 
1; 1.379000 
2; 1.381000 
3; 1.380000 
4; 1.380000 
5; 1.385000 
6; 1.381000 
7; 1.410000 
8; 1.410000 
9; 1.415000 
speakers number: 20 
0; 1.402000 
1; 1.536000 
2; 1.531000 
3; 1.536000 
4; 1.530000 
5; 1.535000 
6; 1.530000 
7; 1.535000 
8; 1.530000 
9; 1.534000 
speakers number: 22 
0; 1.540000 
1; 1.688000 
2; 1.751000 
3; 1.709000 
4; 1.685000 
5; 1.689000 
6; 1.687000 
7; 1.682000 
8; 1.687000 
9; 1.686000 
speakers number: 24 
0; 1.712000 
1; 1.879000 
2; 1.848000 
3; 1.848000 
4; 1.863000 
5; 1.843000 
6; 1.848000 
7; 1.843000 
8; 1.844000 
9; 1.843000 
speakers number: 26 
0; 1.835000 
1; 1.992000 
2; 1.992000 
3; 1.993000 
4; 1.991000 
5; 1.992000 
6; 1.992000 
7; 1.995000 
8; 1.990000 
9; 2.023000 
speakers number: 28 
0; 1.974000 
1; 2.148000 
2; 2.146000 
3; 2.145000 
4; 2.148000 
5; 2.145000 
6; 2.146000 
7; 2.146000 
8; 2.145000 
9; 2.144000 
speakers number: 30 
0; 2.117000 
1; 2.336000 
2; 2.304000 
3; 2.303000 
4; 2.303000 
5; 2.333000 
6; 2.302000 
7; 2.308000 
8; 2.299000 
9; 2.298000 
speakers number: 32 
0; 2.255000 
1; 2.448000 
2; 2.449000 
3; 2.452000 
4; 2.450000 
5; 2.453000 
6; 2.473000 
7; 2.451000 
8; 2.449000 
9; 2.453000 
speakers number: 34 
0; 2.422000 
1; 2.607000 
2; 2.604000 
3; 2.604000 
4; 2.605000 
5; 2.622000 
6; 2.604000 
7; 2.656000 
8; 2.607000 
9; 2.607000 
speakers number: 36 
0; 2.525000 
1; 2.785000 
2; 2.756000 
3; 2.791000 
4; 2.753000 
5; 2.756000 
6; 2.757000 
7; 2.758000 
8; 2.784000 
9; 2.782000 
